id_media;cd_ref;titre;url;chemin;auteur;desc_media;date_media;is_public;id_type;source;licence
10057;97616;<i>Euphorbia platyphyllos</i> L., 1753;https://taxref.mnhn.fr/api/media/download/inpn/262640;;Y. Martin;;2021-09-22;true;2;INPN;CC BY-NC-SA
10058;97616;<i>Euphorbia platyphyllos</i> L., 1753;https://taxref.mnhn.fr/api/media/download/inpn/262641;;Y. Martin;;2021-09-22;true;2;INPN;CC BY-NC-SA
12789;112355;<i>Papaver rhoeas</i> L., 1753;https://taxref.mnhn.fr/api/media/download/inpn/255730;;;;2021-09-22;true;2;INPN;CC BY-NC-SA
10059;97616;<i>Euphorbia platyphyllos</i> L., 1753;https://taxref.mnhn.fr/api/media/download/inpn/262642;;Y. Martin;;2021-09-22;true;2;INPN;CC BY-NC-SA
10061;97623;<i>Euphorbia prostrata</i> Aiton, 1789;https://taxref.mnhn.fr/api/media/download/inpn/124719;;V. Boullet;;2021-09-22;true;2;INPN;CC BY-NC-SA
10062;97623;<i>Euphorbia prostrata</i> Aiton, 1789;https://taxref.mnhn.fr/api/media/download/inpn/262643;;Y. Martin;;2021-09-22;true;2;INPN;CC BY-NC-SA
10063;97623;<i>Euphorbia prostrata</i> Aiton, 1789;https://taxref.mnhn.fr/api/media/download/inpn/262644;;Y. Martin;;2021-09-22;true;2;INPN;CC BY-NC-SA
10065;97660;<i>Euphorbia seguieriana</i> Neck., 1770;https://taxref.mnhn.fr/api/media/download/inpn/122843;;S. Filoche;;2021-09-22;true;2;INPN;CC BY-NC-SA
10066;97660;<i>Euphorbia seguieriana</i> Neck., 1770;https://taxref.mnhn.fr/api/media/download/inpn/122844;;S. Filoche;;2021-09-22;true;2;INPN;CC BY-NC-SA
10067;97660;<i>Euphorbia seguieriana</i> Neck., 1770;https://taxref.mnhn.fr/api/media/download/inpn/256246;;;;2021-09-22;true;2;INPN;CC BY-NC-SA
10069;97666;<i>Euphorbia serpens</i> Kunth, 1817;https://taxref.mnhn.fr/api/media/download/inpn/165295;;V. Boullet;;2021-09-22;true;2;INPN;CC BY-NC-SA
10070;97666;<i>Euphorbia serpens</i> Kunth, 1817;https://taxref.mnhn.fr/api/media/download/inpn/165296;;V. Boullet;;2021-09-22;true;2;INPN;CC BY-NC-SA
10072;97676;<i>Euphorbia stricta</i> L., 1759;https://taxref.mnhn.fr/api/media/download/inpn/262646;;Y. Martin;;2021-09-22;true;2;INPN;CC BY-NC-SA
10073;97676;<i>Euphorbia stricta</i> L., 1759;https://taxref.mnhn.fr/api/media/download/inpn/262647;;Y. Martin;;2021-09-22;true;2;INPN;CC BY-NC-SA
10074;97676;<i>Euphorbia stricta</i> L., 1759;https://taxref.mnhn.fr/api/media/download/inpn/262648;;Y. Martin;;2021-09-22;true;2;INPN;CC BY-NC-SA
10075;97676;<i>Euphorbia stricta</i> L., 1759;https://taxref.mnhn.fr/api/media/download/inpn/309833;;H. TINGUY;;2021-09-22;true;2;INPN;CC BY-NC-SA
10077;97781;<i>Euphrasia officinalis</i> L., 1753;https://taxref.mnhn.fr/api/media/download/inpn/168885;;H. Tinguy;;2021-09-22;true;2;INPN;CC BY-NC-SA
10079;97811;<i>Euphrasia stricta</i> D.Wolff ex J.F.Lehm., 1809;https://taxref.mnhn.fr/api/media/download/inpn/236116;;H. TINGUY;;2021-09-22;true;2;INPN;CC BY-NC-SA
10081;97904;<i>Exaculum pusillum</i> (Lam.) Caruel, 1886;https://taxref.mnhn.fr/api/media/download/inpn/384770;;M. Mistarz;;2021-09-22;true;2;INPN;CC BY-NC-SA
10083;97935;<i>Fagopyrum esculentum</i> Moench, 1794;https://taxref.mnhn.fr/api/media/download/inpn/232592;;P. Gourdain;;2021-09-22;true;2;INPN;CC BY-NC-SA
10084;97935;<i>Fagopyrum esculentum</i> Moench, 1794;https://taxref.mnhn.fr/api/media/download/inpn/232593;;P. Gourdain;;2021-09-22;true;2;INPN;CC BY-NC-SA
10086;97947;<i>Fagus sylvatica</i> L., 1753;https://taxref.mnhn.fr/api/media/download/inpn/129738;;O. Roquinarc'h;;2021-09-22;true;2;INPN;CC BY-NC-SA
10087;97947;<i>Fagus sylvatica</i> L., 1753;https://taxref.mnhn.fr/api/media/download/inpn/262690;;Y. Martin;;2021-09-22;true;2;INPN;CC BY-NC-SA
10088;97947;<i>Fagus sylvatica</i> L., 1753;https://taxref.mnhn.fr/api/media/download/inpn/93540;;P. Gourdain;Villeneuve-sur-Verberie;2021-09-22;true;2;INPN;CC BY-NC-SA
10089;97947;<i>Fagus sylvatica</i> L., 1753;https://taxref.mnhn.fr/api/media/download/inpn/93539;;P. Gourdain;Villeneuve-sur-Verberie;2021-09-22;true;2;INPN;CC BY-NC-SA
10090;97947;<i>Fagus sylvatica</i> L., 1753;https://taxref.mnhn.fr/api/media/download/inpn/129737;;O. Roquinarc'h;;2021-09-22;true;2;INPN;CC BY-NC-SA
10091;97947;<i>Fagus sylvatica</i> L., 1753;https://taxref.mnhn.fr/api/media/download/inpn/262691;;Y. Martin;;2021-09-22;true;2;INPN;CC BY-NC-SA
10092;97947;<i>Fagus sylvatica</i> L., 1753;https://taxref.mnhn.fr/api/media/download/inpn/262693;;Y. Martin;;2021-09-22;true;2;INPN;CC BY-NC-SA
10093;97947;<i>Fagus sylvatica</i> L., 1753;https://taxref.mnhn.fr/api/media/download/inpn/262692;;Y. Martin;;2021-09-22;true;2;INPN;CC BY-NC-SA
10094;97947;<i>Fagus sylvatica</i> L., 1753;https://taxref.mnhn.fr/api/media/download/inpn/262689;;Y. Martin;;2021-09-22;true;2;INPN;CC BY-NC-SA
10095;97947;<i>Fagus sylvatica</i> L., 1753;https://taxref.mnhn.fr/api/media/download/inpn/332163;;E. VALLEZ;;2021-09-22;true;2;INPN;CC BY-SA
10096;97947;<i>Fagus sylvatica</i> L., 1753;https://taxref.mnhn.fr/api/media/download/inpn/375275;;H. TINGUY;;2021-09-22;true;2;INPN;CC BY-NC-SA
10097;97947;<i>Fagus sylvatica</i> L., 1753;https://taxref.mnhn.fr/api/media/download/inpn/379158;;A.-H. Paradis;;2021-09-22;true;2;INPN;CC BY-NC-SA
10099;97956;<i>Falcaria vulgaris</i> Bernh., 1800;https://taxref.mnhn.fr/api/media/download/inpn/234296;;H. TINGUY;;2021-09-22;true;2;INPN;CC BY-NC-SA
10100;97956;<i>Falcaria vulgaris</i> Bernh., 1800;https://taxref.mnhn.fr/api/media/download/inpn/259543;;;;2021-09-22;true;2;INPN;CC BY-NC-SA
10101;97956;<i>Falcaria vulgaris</i> Bernh., 1800;https://taxref.mnhn.fr/api/media/download/inpn/259540;;;;2021-09-22;true;2;INPN;CC BY-NC-SA
10102;97956;<i>Falcaria vulgaris</i> Bernh., 1800;https://taxref.mnhn.fr/api/media/download/inpn/259541;;;;2021-09-22;true;2;INPN;CC BY-NC-SA
10115;97963;<i>Fallopia dumetorum</i> (L.) Holub, 1971;https://taxref.mnhn.fr/api/media/download/inpn/256248;;;;2021-09-22;true;2;INPN;CC BY-NC-SA
10104;97961;<i>Fallopia baldschuanica</i> (Regel) Holub, 1971;https://taxref.mnhn.fr/api/media/download/inpn/154628;;O. Nawrot;;2021-09-22;true;2;INPN;CC BY-NC-SA
10116;97963;<i>Fallopia dumetorum</i> (L.) Holub, 1971;https://taxref.mnhn.fr/api/media/download/inpn/256249;;;;2021-09-22;true;2;INPN;CC BY-NC-SA
10117;97963;<i>Fallopia dumetorum</i> (L.) Holub, 1971;https://taxref.mnhn.fr/api/media/download/inpn/256247;;;;2021-09-22;true;2;INPN;CC BY-NC-SA
10119;98114;<i>Festuca brevipila</i> R.Tracey, 1977;https://taxref.mnhn.fr/api/media/download/inpn/229053;;H. TINGUY;gaine pubérulante;2021-09-22;true;2;INPN;CC BY-NC-SA
10120;98114;<i>Festuca brevipila</i> R.Tracey, 1977;https://taxref.mnhn.fr/api/media/download/inpn/229052;;H. TINGUY;coupe transversale d'une feuille;2021-09-22;true;2;INPN;CC BY-NC-SA
10121;98114;<i>Festuca brevipila</i> R.Tracey, 1977;https://taxref.mnhn.fr/api/media/download/inpn/319077;;H. TINGUY;glume;2021-09-22;true;2;INPN;CC BY-NC-SA
10122;98114;<i>Festuca brevipila</i> R.Tracey, 1977;https://taxref.mnhn.fr/api/media/download/inpn/319078;;H. TINGUY;lemme;2021-09-22;true;2;INPN;CC BY-NC-SA
11826;107027;<i>Lycopsis arvensis</i> L., 1753;https://taxref.mnhn.fr/api/media/download/inpn/258614;;;;2021-09-22;true;2;INPN;CC BY-NC-SA
10123;98114;<i>Festuca brevipila</i> R.Tracey, 1977;https://taxref.mnhn.fr/api/media/download/inpn/319079;;H. TINGUY;;2021-09-22;true;2;INPN;CC BY-NC-SA
10124;98114;<i>Festuca brevipila</i> R.Tracey, 1977;https://taxref.mnhn.fr/api/media/download/inpn/319080;;H. TINGUY;;2021-09-22;true;2;INPN;CC BY-NC-SA
10126;98228;<i>Festuca filiformis</i> Pourr., 1788;https://taxref.mnhn.fr/api/media/download/inpn/229055;;H. TINGUY;;2021-09-22;true;2;INPN;CC BY-NC-SA
10127;98228;<i>Festuca filiformis</i> Pourr., 1788;https://taxref.mnhn.fr/api/media/download/inpn/229056;;H. TINGUY;;2021-09-22;true;2;INPN;CC BY-NC-SA
10128;98228;<i>Festuca filiformis</i> Pourr., 1788;https://taxref.mnhn.fr/api/media/download/inpn/229057;;H. TINGUY;extrémité mutique de la lemme;2021-09-22;true;2;INPN;CC BY-NC-SA
10129;98228;<i>Festuca filiformis</i> Pourr., 1788;https://taxref.mnhn.fr/api/media/download/inpn/229058;;H. TINGUY;coupe transversale d'une feuille;2021-09-22;true;2;INPN;CC BY-NC-SA
10131;98280;<i>Festuca heterophylla</i> Lam., 1779;https://taxref.mnhn.fr/api/media/download/inpn/382632;;H. TINGUY;;2021-09-22;true;2;INPN;CC BY-NC-SA
10132;98280;<i>Festuca heterophylla</i> Lam., 1779;https://taxref.mnhn.fr/api/media/download/inpn/382633;;H. TINGUY;;2021-09-22;true;2;INPN;CC BY-NC-SA
10133;98280;<i>Festuca heterophylla</i> Lam., 1779;https://taxref.mnhn.fr/api/media/download/inpn/382634;;H. TINGUY;;2021-09-22;true;2;INPN;CC BY-NC-SA
10134;98280;<i>Festuca heterophylla</i> Lam., 1779;https://taxref.mnhn.fr/api/media/download/inpn/382635;;H. TINGUY;;2021-09-22;true;2;INPN;CC BY-NC-SA
10135;98280;<i>Festuca heterophylla</i> Lam., 1779;https://taxref.mnhn.fr/api/media/download/inpn/382636;;H. TINGUY;épillet;2021-09-22;true;2;INPN;CC BY-NC-SA
10140;98404;<i>Festuca nigrescens</i> Lam., 1788;https://taxref.mnhn.fr/api/media/download/inpn/319126;;H. TINGUY;;2021-09-22;true;2;INPN;CC BY-NC-SA
10141;98404;<i>Festuca nigrescens</i> Lam., 1788;https://taxref.mnhn.fr/api/media/download/inpn/319127;;H. TINGUY;épillet;2021-09-22;true;2;INPN;CC BY-NC-SA
10143;98651;<i>Ficaria verna</i> Huds., 1762;https://taxref.mnhn.fr/api/media/download/inpn/95579;;P. Gourdain;Nanteau-sur-Essonne;2021-09-22;true;2;INPN;CC BY-NC-SA
10144;98651;<i>Ficaria verna</i> Huds., 1762;https://taxref.mnhn.fr/api/media/download/inpn/95580;;P. Gourdain;Nanteau-sur-Essonne;2021-09-22;true;2;INPN;CC BY-NC-SA
10145;98651;<i>Ficaria verna</i> Huds., 1762;https://taxref.mnhn.fr/api/media/download/inpn/253997;;;;2021-09-22;true;2;INPN;CC BY-NC-SA
10146;98651;<i>Ficaria verna</i> Huds., 1762;https://taxref.mnhn.fr/api/media/download/inpn/254870;;;;2021-09-22;true;2;INPN;CC BY-NC-SA
10147;98651;<i>Ficaria verna</i> Huds., 1762;https://taxref.mnhn.fr/api/media/download/inpn/118017;;P. Rouveyrol;;2021-09-22;true;2;INPN;CC BY-NC-SA
10149;98653;<i>Ficus carica</i> L., 1753;https://taxref.mnhn.fr/api/media/download/inpn/130977;;O. Roquinarc'h;;2021-09-22;true;2;INPN;CC BY-NC-SA
10150;98653;<i>Ficus carica</i> L., 1753;https://taxref.mnhn.fr/api/media/download/inpn/95441;;P. Gourdain;Brignoles;2021-09-22;true;2;INPN;CC BY-NC-SA
10152;98681;<i>Filago germanica</i> L., 1763;https://taxref.mnhn.fr/api/media/download/inpn/131927;;O. Roquinarc'h;Guernes (78).;2021-09-22;true;2;INPN;CC BY-NC-SA
10153;98681;<i>Filago germanica</i> L., 1763;https://taxref.mnhn.fr/api/media/download/inpn/261070;;;;2021-09-22;true;2;INPN;CC BY-NC-SA
10154;98681;<i>Filago germanica</i> L., 1763;https://taxref.mnhn.fr/api/media/download/inpn/131926;;O. Roquinarc'h;Guernes (78).;2021-09-22;true;2;INPN;CC BY-NC-SA
10155;98681;<i>Filago germanica</i> L., 1763;https://taxref.mnhn.fr/api/media/download/inpn/201423;;P. Rouveyrol;;2021-09-22;true;2;INPN;CC BY-NC-SA
10156;98681;<i>Filago germanica</i> L., 1763;https://taxref.mnhn.fr/api/media/download/inpn/261072;;;;2021-09-22;true;2;INPN;CC BY-NC-SA
10158;98687;<i>Filago lutescens</i> Jord., 1846;https://taxref.mnhn.fr/api/media/download/inpn/208421;;R. Dupré MNHN/CBNBP;;2021-09-22;true;2;INPN;CC BY-NC-SA
10160;98699;<i>Filago pyramidata</i> L., 1753;https://taxref.mnhn.fr/api/media/download/inpn/196954;;P. Rouveyrol;;2021-09-22;true;2;INPN;CC BY-NC-SA
10161;98699;<i>Filago pyramidata</i> L., 1753;https://taxref.mnhn.fr/api/media/download/inpn/261075;;;;2021-09-22;true;2;INPN;CC BY-NC-SA
10162;98699;<i>Filago pyramidata</i> L., 1753;https://taxref.mnhn.fr/api/media/download/inpn/261077;;;;2021-09-22;true;2;INPN;CC BY-NC-SA
10163;98699;<i>Filago pyramidata</i> L., 1753;https://taxref.mnhn.fr/api/media/download/inpn/261076;;;;2021-09-22;true;2;INPN;CC BY-NC-SA
10164;98699;<i>Filago pyramidata</i> L., 1753;https://taxref.mnhn.fr/api/media/download/inpn/382755;;H. TINGUY;;2021-09-22;true;2;INPN;CC BY-NC-SA
10165;98699;<i>Filago pyramidata</i> L., 1753;https://taxref.mnhn.fr/api/media/download/inpn/382792;;H. TINGUY;;2021-09-22;true;2;INPN;CC BY-NC-SA
10167;98717;<i>Filipendula ulmaria</i> (L.) Maxim., 1879;https://taxref.mnhn.fr/api/media/download/inpn/254067;;;;2021-09-22;true;2;INPN;CC BY-NC-SA
10168;98717;<i>Filipendula ulmaria</i> (L.) Maxim., 1879;https://taxref.mnhn.fr/api/media/download/inpn/254872;;;;2021-09-22;true;2;INPN;CC BY-NC-SA
10169;98717;<i>Filipendula ulmaria</i> (L.) Maxim., 1879;https://taxref.mnhn.fr/api/media/download/inpn/254873;;;;2021-09-22;true;2;INPN;CC BY-NC-SA
10170;98717;<i>Filipendula ulmaria</i> (L.) Maxim., 1879;https://taxref.mnhn.fr/api/media/download/inpn/122850;;S. Filoche;;2021-09-22;true;2;INPN;CC BY-NC-SA
10171;98717;<i>Filipendula ulmaria</i> (L.) Maxim., 1879;https://taxref.mnhn.fr/api/media/download/inpn/350960;;C. Lenormand;;2021-09-22;true;2;INPN;CC BY-NC-SA
10172;98717;<i>Filipendula ulmaria</i> (L.) Maxim., 1879;https://taxref.mnhn.fr/api/media/download/inpn/350961;;C. Lenormand;;2021-09-22;true;2;INPN;CC BY-NC-SA
10173;98717;<i>Filipendula ulmaria</i> (L.) Maxim., 1879;https://taxref.mnhn.fr/api/media/download/inpn/350962;;C. Lenormand;;2021-09-22;true;2;INPN;CC BY-NC-SA
10175;98718;<i>Filipendula vulgaris</i> Moench, 1794;https://taxref.mnhn.fr/api/media/download/inpn/122851;;S. Filoche;;2021-09-22;true;2;INPN;CC BY-NC-SA
10176;98718;<i>Filipendula vulgaris</i> Moench, 1794;https://taxref.mnhn.fr/api/media/download/inpn/254874;;;;2021-09-22;true;2;INPN;CC BY-NC-SA
10177;98718;<i>Filipendula vulgaris</i> Moench, 1794;https://taxref.mnhn.fr/api/media/download/inpn/254877;;;;2021-09-22;true;2;INPN;CC BY-NC-SA
10178;98718;<i>Filipendula vulgaris</i> Moench, 1794;https://taxref.mnhn.fr/api/media/download/inpn/117837;;P. Rouveyrol;;2021-09-22;true;2;INPN;CC BY-NC-SA
10179;98718;<i>Filipendula vulgaris</i> Moench, 1794;https://taxref.mnhn.fr/api/media/download/inpn/254876;;;;2021-09-22;true;2;INPN;CC BY-NC-SA
10180;98718;<i>Filipendula vulgaris</i> Moench, 1794;https://taxref.mnhn.fr/api/media/download/inpn/350895;;C. Lenormand;;2021-09-22;true;2;INPN;CC BY-NC-SA
10182;98756;<i>Foeniculum vulgare</i> Mill., 1768;https://taxref.mnhn.fr/api/media/download/inpn/237613;;H. TINGUY;;2021-09-22;true;2;INPN;CC BY-NC-SA
10183;98756;<i>Foeniculum vulgare</i> Mill., 1768;https://taxref.mnhn.fr/api/media/download/inpn/161409;;Michel Garnier;;2021-09-22;true;2;INPN;CC BY-NC-SA
10184;98756;<i>Foeniculum vulgare</i> Mill., 1768;https://taxref.mnhn.fr/api/media/download/inpn/136017;;O. Roquinarc'h;Saint-Vaast-la-Hougue, Île de Tatihou (50).;2021-09-22;true;2;INPN;CC BY-NC-SA
10185;98756;<i>Foeniculum vulgare</i> Mill., 1768;https://taxref.mnhn.fr/api/media/download/inpn/220328;;R. Poncet;;2021-09-22;true;2;INPN;CC BY-NC-SA
10187;98784;<i>Forsythia </i>x<i> intermedia</i> Zabel, 1885;https://taxref.mnhn.fr/api/media/download/inpn/213349;;O. Roquinarc'h;;2021-09-22;true;2;INPN;CC BY-NC-SA
10188;98784;<i>Forsythia </i>x<i> intermedia</i> Zabel, 1885;https://taxref.mnhn.fr/api/media/download/inpn/217823;;J.-J. Milan;;2021-09-22;true;2;INPN;CC BY-NC-SA
10190;98865;<i>Fragaria vesca</i> L., 1753;https://taxref.mnhn.fr/api/media/download/inpn/128157;;P. Gourdain;;2021-09-22;true;2;INPN;CC BY-NC-SA
10191;98865;<i>Fragaria vesca</i> L., 1753;https://taxref.mnhn.fr/api/media/download/inpn/261951;;César Delnatte - ONF Martinique;;2021-09-22;true;2;INPN;CC BY-NC-SA
10193;98868;<i>Fragaria viridis</i> Weston, 1771;https://taxref.mnhn.fr/api/media/download/inpn/255544;;;;2021-09-22;true;2;INPN;CC BY-NC-SA
10194;98868;<i>Fragaria viridis</i> Weston, 1771;https://taxref.mnhn.fr/api/media/download/inpn/132142;;O. Roquinarc'h;Vigneux-sur-Seine (91).;2021-09-22;true;2;INPN;CC BY-NC-SA
10196;98887;<i>Frangula alnus</i> Mill., 1768;https://taxref.mnhn.fr/api/media/download/inpn/117838;;P. Rouveyrol;;2021-09-22;true;2;INPN;CC BY-NC-SA
10197;98887;<i>Frangula alnus</i> Mill., 1768;https://taxref.mnhn.fr/api/media/download/inpn/254880;;;;2021-09-22;true;2;INPN;CC BY-NC-SA
10198;98887;<i>Frangula alnus</i> Mill., 1768;https://taxref.mnhn.fr/api/media/download/inpn/254879;;;;2021-09-22;true;2;INPN;CC BY-NC-SA
10201;98921;<i>Fraxinus excelsior</i> L., 1753;https://taxref.mnhn.fr/api/media/download/inpn/122852;;S. Filoche;;2021-09-22;true;2;INPN;CC BY-NC-SA
10202;98921;<i>Fraxinus excelsior</i> L., 1753;https://taxref.mnhn.fr/api/media/download/inpn/147253;;P. Gourdain;;2021-09-22;true;2;INPN;CC BY-NC-SA
10203;98921;<i>Fraxinus excelsior</i> L., 1753;https://taxref.mnhn.fr/api/media/download/inpn/256253;;;;2021-09-22;true;2;INPN;CC BY-NC-SA
10204;98921;<i>Fraxinus excelsior</i> L., 1753;https://taxref.mnhn.fr/api/media/download/inpn/256254;;;;2021-09-22;true;2;INPN;CC BY-NC-SA
10205;98921;<i>Fraxinus excelsior</i> L., 1753;https://taxref.mnhn.fr/api/media/download/inpn/256252;;;;2021-09-22;true;2;INPN;CC BY-NC-SA
10206;98921;<i>Fraxinus excelsior</i> L., 1753;https://taxref.mnhn.fr/api/media/download/inpn/256251;;;;2021-09-22;true;2;INPN;CC BY-NC-SA
10207;98921;<i>Fraxinus excelsior</i> L., 1753;https://taxref.mnhn.fr/api/media/download/inpn/313395;;H. TINGUY;;2021-09-22;true;2;INPN;CC BY-NC-SA
10209;98933;<i>Fraxinus ornus</i> L., 1753;https://taxref.mnhn.fr/api/media/download/inpn/256256;;;;2021-09-22;true;2;INPN;CC BY-NC-SA
10210;98933;<i>Fraxinus ornus</i> L., 1753;https://taxref.mnhn.fr/api/media/download/inpn/256259;;;;2021-09-22;true;2;INPN;CC BY-NC-SA
10213;98977;<i>Fritillaria meleagris</i> L., 1753;https://taxref.mnhn.fr/api/media/download/inpn/256260;;;;2021-09-22;true;2;INPN;CC BY-NC-SA
10214;98977;<i>Fritillaria meleagris</i> L., 1753;https://taxref.mnhn.fr/api/media/download/inpn/256262;;;;2021-09-22;true;2;INPN;CC BY-NC-SA
10215;98977;<i>Fritillaria meleagris</i> L., 1753;https://taxref.mnhn.fr/api/media/download/inpn/203362;;A.-H. Paradis;;2021-09-22;true;2;INPN;CC BY-NC-SA
10216;98977;<i>Fritillaria meleagris</i> L., 1753;https://taxref.mnhn.fr/api/media/download/inpn/256261;;;;2021-09-22;true;2;INPN;CC BY-NC-SA
10218;99028;<i>Fumana procumbens</i> (Dunal) Gren. & Godr., 1847;https://taxref.mnhn.fr/api/media/download/inpn/122853;;S. Filoche;;2021-09-22;true;2;INPN;CC BY-NC-SA
10219;99028;<i>Fumana procumbens</i> (Dunal) Gren. & Godr., 1847;https://taxref.mnhn.fr/api/media/download/inpn/237226;;E. SANSAULT - ANEPE Caudalis;;2021-09-22;true;2;INPN;CC BY-NC-SA
10220;99028;<i>Fumana procumbens</i> (Dunal) Gren. & Godr., 1847;https://taxref.mnhn.fr/api/media/download/inpn/257737;;;;2021-09-22;true;2;INPN;CC BY-NC-SA
10221;99028;<i>Fumana procumbens</i> (Dunal) Gren. & Godr., 1847;https://taxref.mnhn.fr/api/media/download/inpn/257735;;;;2021-09-22;true;2;INPN;CC BY-NC-SA
10223;99062;<i>Fumaria capreolata</i> L., 1753;https://taxref.mnhn.fr/api/media/download/inpn/267935;;;;2021-09-22;true;2;INPN;CC BY-NC-SA
10224;99062;<i>Fumaria capreolata</i> L., 1753;https://taxref.mnhn.fr/api/media/download/inpn/122854;;S. Filoche;;2021-09-22;true;2;INPN;CC BY-NC-SA
10225;99062;<i>Fumaria capreolata</i> L., 1753;https://taxref.mnhn.fr/api/media/download/inpn/276466;;F. Michalke;;2021-09-22;true;2;INPN;CC BY-NC-SA
10234;99108;<i>Fumaria officinalis</i> L., 1753;https://taxref.mnhn.fr/api/media/download/inpn/117841;;P. Rouveyrol;;2021-09-22;true;2;INPN;CC BY-NC-SA
10235;99108;<i>Fumaria officinalis</i> L., 1753;https://taxref.mnhn.fr/api/media/download/inpn/94710;;P. Gourdain;Arnouville-Lès-Mantes;2021-09-22;true;2;INPN;CC BY-NC-SA
10236;99108;<i>Fumaria officinalis</i> L., 1753;https://taxref.mnhn.fr/api/media/download/inpn/94709;;J. Thévenot;Vendée - Talmont saint Hilaire;2021-09-22;true;2;INPN;CC BY-NC-SA
10237;99108;<i>Fumaria officinalis</i> L., 1753;https://taxref.mnhn.fr/api/media/download/inpn/255548;;;;2021-09-22;true;2;INPN;CC BY-NC-SA
10238;99108;<i>Fumaria officinalis</i> L., 1753;https://taxref.mnhn.fr/api/media/download/inpn/375884;;H. TINGUY;;2021-09-22;true;2;INPN;CC BY-NC-SA
10239;99108;<i>Fumaria officinalis</i> L., 1753;https://taxref.mnhn.fr/api/media/download/inpn/375885;;H. TINGUY;;2021-09-22;true;2;INPN;CC BY-NC-SA
10240;99108;<i>Fumaria officinalis</i> L., 1753;https://taxref.mnhn.fr/api/media/download/inpn/375886;;H. TINGUY;;2021-09-22;true;2;INPN;CC BY-NC-SA
10243;99139;<i>Fumaria vaillantii</i> Loisel., 1809;https://taxref.mnhn.fr/api/media/download/inpn/233005;;H. TINGUY;;2021-09-22;true;2;INPN;CC BY-NC-SA
10244;99139;<i>Fumaria vaillantii</i> Loisel., 1809;https://taxref.mnhn.fr/api/media/download/inpn/233004;;H. TINGUY;;2021-09-22;true;2;INPN;CC BY-NC-SA
10245;99139;<i>Fumaria vaillantii</i> Loisel., 1809;https://taxref.mnhn.fr/api/media/download/inpn/233003;;H. TINGUY;;2021-09-22;true;2;INPN;CC BY-NC-SA
10247;99211;<i>Gagea villosa</i> (M.Bieb.) Sweet, 1826;https://taxref.mnhn.fr/api/media/download/inpn/220345;;R. Poncet;;2021-09-22;true;2;INPN;CC BY-NC-SA
10248;99211;<i>Gagea villosa</i> (M.Bieb.) Sweet, 1826;https://taxref.mnhn.fr/api/media/download/inpn/256276;;;;2021-09-22;true;2;INPN;CC BY-NC-SA
10249;99211;<i>Gagea villosa</i> (M.Bieb.) Sweet, 1826;https://taxref.mnhn.fr/api/media/download/inpn/152934;;H. Tinguy;;2021-09-22;true;2;INPN;CC BY-NC-SA
10250;99211;<i>Gagea villosa</i> (M.Bieb.) Sweet, 1826;https://taxref.mnhn.fr/api/media/download/inpn/122856;;S. Filoche;;2021-09-22;true;2;INPN;CC BY-NC-SA
10251;99211;<i>Gagea villosa</i> (M.Bieb.) Sweet, 1826;https://taxref.mnhn.fr/api/media/download/inpn/267820;;;;2021-09-22;true;2;INPN;CC BY-NC-SA
10252;99211;<i>Gagea villosa</i> (M.Bieb.) Sweet, 1826;https://taxref.mnhn.fr/api/media/download/inpn/267821;;;;2021-09-22;true;2;INPN;CC BY-NC-SA
10254;99233;<i>Galanthus nivalis</i> L., 1753;https://taxref.mnhn.fr/api/media/download/inpn/91597;;P. Gourdain;Milly-la-Foret;2021-09-22;true;2;INPN;CC BY-NC-SA
10255;99233;<i>Galanthus nivalis</i> L., 1753;https://taxref.mnhn.fr/api/media/download/inpn/122857;;S. Filoche;;2021-09-22;true;2;INPN;CC BY-NC-SA
10258;99233;<i>Galanthus nivalis</i> L., 1753;https://taxref.mnhn.fr/api/media/download/inpn/212549;;F. Michalke;;2021-09-22;true;2;INPN;CC BY-NC-SA
10260;99244;<i>Galatella linosyris</i> (L.) Rchb.f., 1854;https://taxref.mnhn.fr/api/media/download/inpn/259548;;;;2021-09-22;true;2;INPN;CC BY-NC-SA
10261;99244;<i>Galatella linosyris</i> (L.) Rchb.f., 1854;https://taxref.mnhn.fr/api/media/download/inpn/122662;;S. Filoche;;2021-09-22;true;2;INPN;CC BY-NC-SA
10262;99244;<i>Galatella linosyris</i> (L.) Rchb.f., 1854;https://taxref.mnhn.fr/api/media/download/inpn/259547;;;;2021-09-22;true;2;INPN;CC BY-NC-SA
10263;99244;<i>Galatella linosyris</i> (L.) Rchb.f., 1854;https://taxref.mnhn.fr/api/media/download/inpn/259549;;;;2021-09-22;true;2;INPN;CC BY-NC-SA
10264;99244;<i>Galatella linosyris</i> (L.) Rchb.f., 1854;https://taxref.mnhn.fr/api/media/download/inpn/299130;;;;2021-09-22;true;2;INPN;CC BY-NC-SA
10265;99244;<i>Galatella linosyris</i> (L.) Rchb.f., 1854;https://taxref.mnhn.fr/api/media/download/inpn/334053;;H. TINGUY;;2021-09-22;true;2;INPN;CC BY-NC-SA
10266;99244;<i>Galatella linosyris</i> (L.) Rchb.f., 1854;https://taxref.mnhn.fr/api/media/download/inpn/334054;;H. TINGUY;;2021-09-22;true;2;INPN;CC BY-NC-SA
